age,occupation,monthly_income,city_type,date,food,transport,rent,entertainment,utilities,shopping,others,total_expense,overspending_habit
59,Salaried,92089,Urban,2023-09-29,13599.11291063384,5378.107377743205,28616.489593001985,8712.847664549348,2770.1279970433534,9676.110619128198,4251.566932658927,73004.36309475885,0
43,Salaried,125682,Rural,2023-02-12,17979.232469869658,9029.084482321747,12326.89431345258,16592.284197329398,7743.435608670604,12025.067793259957,4516.001746975712,80212.00061187966,0
42,Business,103609,Semi-Urban,2023-11-15,13010.027926721901,9242.536642227557,21309.2970934089,7118.400103923576,6857.373790569167,6381.114926135664,4517.228062911761,68435.97854589851,0
27,Business,136004,Semi-Urban,2023-01-15,21197.36776921797,8371.135738481264,26465.407565303794,20546.19130584471,8738.615605018796,17512.13820333532,5352.2977132287015,108183.15390043057,0
62,Student,92666,Rural,2023-09-05,10103.624250328225,9057.316803122649,8877.480264750815,6717.3582319657235,5756.789518402255,5864.421875595527,3666.413899536482,50043.40484370168,0
36,Freelancer,49405,Rural,2023-06-21,5100.058371717163,2721.6950467435986,5386.787268854284,2018.4783727251727,2358.6079865960887,3697.136967115592,1612.425316275155,22895.189330027053,0
28,Student,121490,Semi-Urban,2023-08-06,13087.148699301082,10660.14335477699,23456.08235478823,22919.576259902646,6864.714036318401,11135.598158745377,5587.883504986902,93711.14636881962,0
30,Freelancer,146900,Semi-Urban,2023-05-17,17424.268483755266,9288.224250361895,28654.247323318414,8330.670873101431,10205.0441934975,9710.492179892204,6600.1133732105745,90213.06067713728,0
25,Student,91325,Semi-Urban,2023-11-17,15085.79475455433,4638.461273906403,19154.7803858754,8947.69368576702,6118.412263900219,9148.387424009485,2430.272906188289,65523.80269420115,0
57,Business,48930,Rural,2023-08-15,6807.458066863066,3949.11961830731,4650.6727618349,3893.4587213937507,3025.000462108202,3471.059453084946,1573.014227168323,27369.783310760493,0
21,Student,134426,Urban,2023-02-13,26317.174549167914,8400.326453326568,40020.694977188854,4368.338922356366,5819.925497655709,11707.582412154208,3091.134848151856,99725.17766000149,0
64,Freelancer,37529,Semi-Urban,2023-01-20,3758.3126199685466,2956.169621143666,7108.853202657438,1172.6937551973797,2416.783991343372,4069.6810770633965,943.2933107682259,22425.787578142023,0
48,Salaried,73546,Semi-Urban,2023-04-29,13718.142813081708,4609.811689220291,14164.091463072513,14166.752944914482,2734.316368109058,10141.888914441275,3242.584232407123,62777.588425246446,1
45,Freelancer,27942,Semi-Urban,2023-08-22,3659.780404585044,1445.1561620790458,4753.546207102634,1052.4907200612274,1833.8880420821633,2526.0573298323143,586.1083943429767,15857.027260085404,0
28,Salaried,27548,Rural,2023-12-02,4287.979703270987,1663.8885259860706,2225.052085216038,3891.400767946626,1666.1266898463948,1379.0883998547652,913.7540724109087,16027.29024453179,0
60,Business,135248,Urban,2023-12-22,14699.715151360308,10497.778001833194,40266.38469232269,4325.854621779526,6551.273712610297,14479.45474152188,3709.8013742295752,94530.26229565748,0
18,Freelancer,38296,Urban,2023-09-19,6761.204361023327,2625.2841767428936,11987.493028288029,2701.059045068384,2480.4366196650303,4009.3031795457073,979.1833698622927,31543.963780195667,1
64,Student,71016,Semi-Urban,2023-03-24,12943.31362528952,6331.201566320647,15147.911629468654,2595.6869497138596,3809.954888892488,7042.436456373033,2849.5996245881825,50720.10474064639,0
55,Freelancer,117780,Rural,2023-01-31,23322.5582511954,9023.550262134686,12149.47726989286,6396.035958110754,4941.909761518831,9838.122950622232,2492.0171312354328,68163.6715847102,0
41,Salaried,20296,Urban,2023-11-18,2607.509613929403,1190.3060004355486,6003.655959671114,3293.182958566206,1230.1241861829246,2034.251128561662,687.881117498255,17046.910964845112,1
64,Business,87945,Rural,2023-10-01,10831.537598249972,8145.817724608683,7976.501811369439,17480.011304807234,4313.0866204064005,6032.912667944593,2693.741425936777,57473.6091533231,0
48,Student,79980,Urban,2023-08-22,8120.930721304893,4664.924194353689,23664.679638625355,5503.349379620878,2813.635118187818,9405.354442872558,3625.357010080038,57798.23050504523,0
58,Freelancer,76782,Semi-Urban,2023-01-28,12072.737997140744,4978.934346042359,14599.184650971743,10065.156924422345,4551.029869290978,8664.690285778755,2632.7397744662426,57564.47384811317,0
63,Salaried,54229,Rural,2023-09-09,5976.011680134587,3272.7884277381813,6053.244607373284,8871.300568149363,3715.408525771959,8134.198957961831,2387.2264026703842,38410.17916979959,0
43,Student,116382,Semi-Urban,2023-11-20,14642.992488820748,7163.981076422346,22783.668640847645,11530.541472997964,5052.563820741757,14040.868491885618,5676.011973097975,80890.62796481406,0
22,Business,73444,Urban,2023-09-10,13363.841940327453,5866.720707889583,21371.131049343465,10447.091510950953,3649.940843859374,10663.661155498789,3461.769049721333,68824.15625759095,1
37,Student,55036,Urban,2023-08-27,6418.25459639893,3543.547193671407,16688.42263111195,8993.990520014391,1913.8500630738292,4784.319034363951,2677.0297981483072,45019.41383678276,1
58,Business,135682,Semi-Urban,2023-11-10,26477.558393778363,10579.3011194725,27406.922609354457,6178.068159965356,8097.245193048165,7496.3787662834975,3611.9180196337543,89847.3922615361,0
28,Student,149114,Urban,2023-06-24,14999.134020248008,10331.372874871837,45434.72239740418,29640.20295794432,8456.290580515857,18562.705093067703,4157.669218178277,131582.09714223017,1
50,Freelancer,59322,Semi-Urban,2023-07-13,9018.917604314349,5150.863705705915,11858.95165193356,2147.35243510926,3537.6418266757264,4268.599885479403,1360.3086370609087,37342.63574627912,0
55,Salaried,134695,Semi-Urban,2023-06-29,19908.70154170348,7237.223486710945,27197.887333963306,10079.648111565979,5423.908890846028,19726.54639453738,6025.385194304555,95599.30095363168,0
44,Freelancer,47167,Semi-Urban,2023-10-22,5233.588804325645,4123.603575510155,9139.549375219669,8608.93010904315,2925.8535188358205,3072.3548770203793,1879.8530269654805,34983.7332869203,0
51,Freelancer,71667,Urban,2023-08-03,13349.62680783873,4742.110875741981,20660.756608361928,2286.802493936179,2465.347553150094,3613.492576058976,2136.277045604005,49254.41396069189,0
32,Business,114527,Rural,2023-07-22,14880.820519357532,6358.202718221847,11754.935756205596,22840.51416110079,7563.025980516249,8622.172062921407,4936.050594379972,76955.72179270339,0
49,Business,103337,Semi-Urban,2023-09-07,20014.963903808402,9849.898058178793,21436.499042622578,8788.970560382719,4311.184406675493,6030.365657302464,3579.0336539512746,74010.91528292172,0
38,Business,71468,Rural,2023-12-28,7538.381279017869,7141.345864317473,6863.419366129477,6938.384610119224,4354.176441966986,6512.814187837408,1683.0244013196975,41031.54615070814,0
63,Freelancer,92894,Urban,2023-09-14,11492.781493448205,7770.79014284113,28528.07040675751,9155.71015337249,3277.9029568707624,6093.357270218824,1976.1511824296338,68294.76360593855,0
22,Student,73084,Urban,2023-03-16,9211.248098180198,6654.544634904291,21321.713713461817,4995.330316693186,3497.5289463628783,6035.4685095186505,2817.4168784271815,54533.25109754821,0
23,Student,83138,Rural,2023-12-10,12490.03614733338,5548.47703585806,8691.501770240011,12437.25968265935,4633.059060153342,12115.250700217985,3480.8682893557875,59396.452685817916,0
55,Freelancer,42588,Semi-Urban,2023-07-21,6040.680044579194,3721.252818568657,9136.083633600301,2249.0225665956846,2478.8468320182083,3979.4065198374587,1897.537063623787,29502.829478823292,0
39,Freelancer,82901,Urban,2023-05-22,10738.80980176326,8032.110720234775,25019.873874527948,4537.273862000931,3877.681901899151,7028.335284234661,2021.739024666821,61255.82446932755,0
35,Salaried,37671,Semi-Urban,2023-07-25,4025.117708314786,2489.6362612276716,7451.5808821563805,2084.2304147845994,1151.1044649060527,4064.724429127582,917.0814484191488,22183.47560893622,0
31,Business,145724,Semi-Urban,2023-07-18,17647.253321311295,8165.997970479683,29185.665460057036,5342.409490941847,5866.016151203061,13868.680116645584,3647.6562874835727,83723.67879812207,0
27,Business,103038,Rural,2023-06-20,14901.78174270335,6917.637094183432,11024.994354739212,8824.50660559556,7183.210022844858,10601.700714129376,3839.392971779485,63293.22350597527,0
63,Freelancer,110664,Urban,2023-11-12,21542.361613587946,7744.223642308978,33310.56536901638,17322.89821092747,5736.205166300262,6426.993648812099,4815.413686373721,96898.66133732686,1
30,Freelancer,51645,Rural,2023-08-16,10252.978288497297,2752.0081541995382,5766.579460462948,2423.257564009621,1957.4427026595881,6163.161421883266,1101.27629930114,30416.703891013396,0
48,Student,27637,Urban,2023-06-28,4043.954584001349,1383.8460352250868,8399.888057292948,1723.0485735769214,1841.1577120333498,3372.4654577252886,657.2129771665491,21421.573397021493,0
47,Freelancer,20660,Rural,2023-10-02,2798.479556847524,1995.3219020782128,2516.66829454818,1479.2406712931713,1081.8167626262957,1855.4714315904107,775.9078665622322,12502.906485546026,0
20,Student,127211,Urban,2023-03-03,22537.520187972106,7171.759767348493,39102.96127929624,5947.819105317428,6094.641769933197,6649.5177327069,4644.521656164156,92148.74149873851,0
47,Freelancer,26922,Urban,2023-11-23,3720.261926197744,1682.2963796666832,9047.64850756471,1614.5091090116082,1253.8074680269958,2592.866608635684,632.2527612005758,20543.642760304,0
23,Salaried,113697,Urban,2023-07-23,15839.084839762983,7597.25775237625,34039.34891752511,21598.27797644473,4287.674840207471,12594.663811634393,2402.3167258057497,98358.62486375669,1
46,Salaried,64721,Semi-Urban,2023-05-13,8522.412752841547,4765.593688264908,12092.758301595113,10878.160408773732,2745.0133808562437,9661.615688970807,2519.529314528765,51185.083535831116,0
25,Student,77256,Semi-Urban,2023-03-13,9611.999894339026,4259.40621251474,14532.63955874308,2808.5745518799945,4419.227152805892,10468.128327421873,1908.3772053035711,48008.35290300818,0
61,Business,141025,Rural,2023-03-19,19773.601131227722,9549.051963710031,14391.536182376145,20136.600378905638,9608.424230234414,17325.71637561298,6861.170351591213,97646.10061365813,0
62,Salaried,137217,Rural,2023-07-08,17527.67756847661,10893.078834001872,14186.235874220672,24667.07960136641,4233.67190901047,20559.074414659153,6564.708158502432,98631.5263602376,0
60,Student,89506,Urban,2023-12-22,10022.45297863863,6907.924385003177,26480.91291063883,8191.8201452523435,5182.467682216933,6475.912663048957,1881.0432703173421,65142.534035116216,0
61,Freelancer,88943,Urban,2023-03-12,11489.139114996586,4616.7521727673775,25965.52142599672,15523.191808467383,5319.09404854486,8609.832713721224,3380.602122494437,74904.13340698859,1
50,Freelancer,144338,Semi-Urban,2023-09-20,16683.813436456327,9503.179066217494,29293.36769455551,8016.875773944332,6344.008575608575,10016.950924306537,5462.434988845144,85320.6304599339,0
34,Student,47843,Semi-Urban,2023-11-02,8657.37555277765,3515.1329251789716,8799.678512942179,4242.990913139066,1571.9240670180466,4649.035271606504,1331.5816898131343,32767.718932475553,0
28,Business,29046,Semi-Urban,2023-02-15,5624.229716847319,2523.433986380664,5942.017965935842,2229.073717118413,1490.3238430260642,1881.021705484298,1198.8144077753836,20888.915342567983,0
30,Student,109336,Rural,2023-08-12,16320.299924533712,8934.441924467123,10024.00332795454,15300.74612557871,5857.656414260005,10490.011854747734,2930.8837840615015,69858.04335560332,0
28,Student,83985,Semi-Urban,2023-11-24,10420.53059110106,6851.741169000542,15914.934053858147,5072.533092773177,4276.863913778572,6787.185649131493,3747.1163203778665,53070.90479002085,0
48,Salaried,100083,Rural,2023-09-07,10576.467013223757,9336.65692479353,10454.825985775544,6128.863390473981,6703.428792585537,12032.361542808074,4797.114351897782,60029.718001558205,0
45,Student,123064,Semi-Urban,2023-03-17,18122.278861399725,8940.43408504481,24674.28526289236,4255.537032951617,8164.037461859672,14370.393124325272,4741.356915987157,83268.3227444606,0
61,Student,116925,Semi-Urban,2023-03-15,22525.174900182068,11655.30134959303,22711.786781316954,9638.103072201391,6220.153581082182,11236.459627591845,5767.720603427775,89754.69991539525,0
23,Freelancer,146417,Urban,2023-05-22,27090.99593042982,12421.652121050673,43690.45233438028,11218.88874953415,7506.4723395678875,10972.028030597672,4906.644465730606,117807.1339712911,1
58,Salaried,136585,Rural,2023-03-14,16556.99716631724,10246.745287371506,14098.976151890241,4447.922713623501,8279.125503891524,7102.337939845957,4851.271251760983,65583.37601470096,0
33,Freelancer,50346,Semi-Urban,2023-04-12,7921.825829818213,4433.578160921038,10591.257646681635,2981.584831348487,1644.0436173477035,6008.795869165129,1778.7030458453605,35359.78900112757,0
21,Freelancer,108284,Urban,2023-04-04,14434.890192130728,6685.853634581241,31724.716426220948,5485.664711741563,5234.403622682689,10585.943116712217,4058.7190734795604,78210.19077754894,0
52,Business,143152,Rural,2023-03-10,19504.010064017104,13741.860988863611,14306.939226165237,8540.5560860126,4570.373640218059,15732.620703748657,5452.096818074687,81848.45752709995,0
43,Business,131769,Rural,2023-03-06,20862.849125951572,12436.337911815881,13702.701665178582,11953.871976165214,4266.272036058586,10780.370185178826,3895.2706232612263,77897.67352360989,0
29,Salaried,122391,Semi-Urban,2023-07-12,20280.74016653592,8864.872221299685,25033.145206504083,6965.288903849,4756.640919793721,9680.529219960503,3117.79956759973,78699.01620554266,0
28,Salaried,111384,Rural,2023-03-03,13342.607957931887,6776.8192878163845,10170.589423014451,8924.772476479397,5121.892291661127,5821.722363032563,3464.067609983495,53622.4714099193,0
54,Business,73526,Urban,2023-01-20,14009.40969142878,5555.787482467418,23031.3040226927,4984.854003178618,5037.410368169142,5160.060038607325,2110.0524112001267,59888.878017744115,1
42,Business,93143,Urban,2023-08-29,15834.031597247353,9252.926293608974,28593.49482203875,6404.453940978664,3111.5447983692975,8051.086344271081,2104.3584709200472,73351.89626743417,0
35,Business,56787,Rural,2023-07-22,7446.3734696313195,3574.1513510240898,5455.810593273438,10710.559800103028,2045.1876013481024,4577.3953463549815,1580.5819485987338,35390.060110333696,0
36,Business,53583,Urban,2023-10-27,6945.115787853694,3645.314382529421,15563.523499867277,5142.933261667213,2507.902405463271,3290.6031089065223,1823.416539032818,38918.80898532021,0
40,Business,32563,Rural,2023-07-14,3856.8656020311423,1980.0431055885242,2826.3828352896658,1261.2688634241035,1916.1618320641016,4206.965305667365,1036.4329973701306,17084.120541435033,0
55,Freelancer,66060,Urban,2023-03-03,11157.484715498,4587.716020433808,19146.154647272728,3818.3845492080977,3453.5834938206845,3573.8084387919284,2618.2571654543212,48355.389030479564,0
35,Salaried,149537,Rural,2023-04-17,26058.436786106864,13906.718621348256,14159.241120498615,4487.089702134914,4924.351320978683,21295.815448776324,6425.107175720413,91256.76017556408,0
43,Freelancer,141943,Rural,2023-05-05,26052.724200822035,10766.474470556483,14247.739749127752,7224.244525698035,9043.205858220685,18875.148393166157,4508.839319775224,90718.37651736639,0
23,Freelancer,134462,Rural,2023-10-28,17873.590882973534,11687.25733996121,12498.536276675868,25574.191415480564,6433.995885566493,12657.503007864616,5388.206365462116,92113.28117398439,0
21,Student,53690,Urban,2023-09-24,8836.028315507245,3398.5073803283167,16993.557209028193,10686.62396132592,2740.314007102487,5698.553505376593,1966.6399436864306,50320.224322355185,1
61,Freelancer,131233,Rural,2023-07-21,19498.433893745772,12763.636630765104,12612.804897954826,4928.7272741166435,8816.481150552025,9357.41570888722,5574.077135341657,73551.57669136324,0
46,Business,114712,Rural,2023-06-11,13809.87150486344,11242.842911203601,12053.44354067462,22289.71992717478,7804.934827385945,6704.04899682655,3785.687072881741,77690.54878101069,0
51,Business,34925,Semi-Urban,2023-12-10,5755.990427071371,3147.538971830431,6467.943488828805,6776.230229991963,1356.4539317500942,4771.371082380848,1235.6946053431552,29511.22273719667,1
34,Student,106787,Semi-Urban,2023-10-29,16182.738746750198,7336.2968830237705,20564.410462837383,16476.839459924227,5026.4073433133335,10454.672156612207,4503.513063310807,80544.87811577193,0
